,loss,dice_coef,accuracy,val_loss,val_dice_coef,val_accuracy,lr
0,0.9804116487503052,0.5368665456771851,0.6547344326972961,0.6010139584541321,0.8028507828712463,0.8186046481132507,9.999999747378752e-05
1,0.32952991127967834,0.847616970539093,0.8914549946784973,0.47901520133018494,0.809631884098053,0.8093023300170898,9.623506048228592e-05
2,0.20931588113307953,0.8917424082756042,0.9330254197120667,0.2805113196372986,0.9272794127464294,0.9395349025726318,9.261187369702384e-05
3,0.09775504469871521,0.9408132433891296,0.9699769020080566,0.28629475831985474,0.9254597425460815,0.9395349025726318,8.912509656511247e-05
4,0.07519066333770752,0.9545560479164124,0.9780600666999817,0.2677692770957947,0.9051433205604553,0.9162790775299072,8.57695922604762e-05
5,0.042078305035829544,0.9692187905311584,0.9872978925704956,0.2648894488811493,0.9056743383407593,0.9162790775299072,8.2540420407895e-05
6,0.052933529019355774,0.9715558886528015,0.9872978925704956,0.18598122894763947,0.9380573034286499,0.9441860318183899,7.943282253108919e-05
